entityID	wikidataID	label
841	Q19856419	霸國
842	Q19915237	People's Republic of Albania
843	Q21815318	Emirat de Jemaa
844	Q21815319	Emirat de Katagum
845	Q21815321	Emirat de Kazaure
846	Q21815331	Emirat de Ningi
847	Q21819880	Emirat de Yauri
848	Q21849591	Diggers Republic
849	Q22667352	Sak Tz'i'
850	Q23906811	Republic of Logone
851	Q24948646	Polish Socialistic Soviet Republic
852	Q25459957	Kingdom of Banggai
853	Q28039118	Hittite empire
854	Q28055530	Principality of Iberia
855	Q28415657	胡國
856	Q30944768	貳國
857	Q30945171	伊洛之戎
858	Q30945444	不羹
859	Q30945865	封父國
860	Q30946033	厥国
861	Q30948432	宁远国
862	Q39501433	State of Venezuela
863	Q56228969	Kadipaten Pati
864	Q56228970	Kadipaten Ponorogo
865	Q56228976	Kerajaan Banten Pasisir
866	Q56229006	Kerajaan Sebayak Suka
867	Q56229007	Kerajaan Selebar
868	Q56229010	Kerajaan Sukapiring Seberaja
869	Q56695793	Эпернон (сеньория)
870	Q63149558	Afsharid Empire
871	Q85082201	Schwarzenberské dominium
872	Q85105520	roman pharaoh
873	Q27	Ireland
874	Q115	Ethiopia
875	Q145	United Kingdom
876	Q189	Iceland
877	Q212	Ukraine
878	Q221	North Macedonia
879	Q222	Albania
880	Q229	Republic of Cyprus
881	Q574	East Timor
882	Q691	Papua New Guinea
883	Q697	Nauru
884	Q712	Fiji
885	Q734	Guyana
886	Q736	Ecuador
887	Q739	Colombia
888	Q750	Bolivia
889	Q781	Antigua and Barbuda
890	Q783	Honduras
891	Q805	Yemen
892	Q843	Pakistan
893	Q874	Turkmenistan
894	Q889	Afghanistan
895	Q928	Philippines
896	Q1032	Niger
897	Q1033	Nigeria
898	Q1037	Rwanda
899	Q1039	São Tomé and Príncipe
900	Q1061	Gujarat
901	Q1164	Assam
902	Q1184	Jharkhand
903	Q1356	West Bengal
904	Q1498	Uttar Pradesh
905	Q1502	Mizoram
906	Q2184	Russian Soviet Federative Socialist Republic
907	Q2634	Naples
908	Q7313	Yuan Empire
909	Q7427	Western Xia
910	Q8735	Medes
911	Q9903	Ming dynasty
912	Q12557	Mongol Empire
913	Q16641	American Samoa
914	Q26472	Dali Kingdom
915	Q27138	Unaizah
916	Q28179	Joseon
917	Q28405	Gojoseon
918	Q28456	Silla
919	Q30573	Lokot Autonomy
920	Q33296	Mughal Empire
921	Q35355	Sumer
922	Q39473	Transylvania
923	Q41304	Weimar Republic
924	Q41642	Phoenicia
925	Q47690	Babylonia
926	Q55521	Chūzan
927	Q58202	July Monarchy
928	Q58326	French Second Republic
929	Q62389	Icelandic Commonwealth
930	Q62589	Union between Sweden and Norway
931	Q62651	Denmark-Norway
932	Q66743	Puducherry
933	Q71234	Corsican Republic
934	Q71747	Duchy of Brittany
935	Q81931	Confederate States of America
936	Q117020	Free Imperial City of Nuremberg
937	Q130229	Georgian Soviet Socialist Republic
938	Q139708	French Mandate for Syria and the Lebanon
939	Q139948	Khanate of Kalat
940	Q146055	Eighteenth Dynasty of Egypt
941	Q150981	North German Confederation
942	Q152115	Duchy of Warsaw
943	Q152855	Kingdom of Tungning
944	Q153015	Kingdom of Saxony
945	Q153529	Duchy of Milan
946	Q156020	State of the Teutonic Order
947	Q157070	County of Flanders
948	Q162192	Riograndense Republic
949	Q165154	Kingdom of Sardinia
950	Q168811	Kazakh Soviet Socialist Republic
951	Q171203	Benin Empire
952	Q175379	Empire of China
953	Q175934	Pratapgarh State
954	Q177819	Old Kingdom of Egypt
955	Q187035	Principality of Albania
956	Q187461	Kingdom of Hereti
957	Q188586	Kingdom of Sicily
958	Q188712	Empire of Japan
959	Q189545	Zengid dynasty
960	Q189988	Central African Empire
961	Q190025	Federal Republic of Central America
962	Q192262	Autonomous Province of Western Bosnia
963	Q197430	Zhao
964	Q197598	Zheng
965	Q199707	Turkmen Soviet Socialist Republic
966	Q203493	Kingdom of Romania
967	Q205047	Kurdistan Region
968	Q207062	Zizhi Tongjian
969	Q209062	Socialist Republic of Croatia
970	Q211358	United States of Poland
971	Q216173	Free City of Danzig
972	Q223936	Kingdom of Italy
973	Q225890	Kingdom of Strathclyde
974	Q230791	Kingdom of Scotland
975	Q233263	Second Republic of South Korea
976	Q234197	Srivijaya
977	Q245273	Aetolian League
978	Q248452	British North America
979	Q252580	Duchy of Modena and Reggio
980	Q260713	Gorkhaland
981	Q266657	Labin Republic
982	Q267484	Taifa of Málaga
983	Q268970	Republic of German-Austria
984	Q269979	Sixth Dynasty of Egypt
985	Q281961	Pinsk principality
986	Q309272	Mauretania
987	Q319881	Republic of Formosa
988	Q332005	Principality of Achaea
989	Q334731	Croatian Republic of Herzeg-Bosnia
990	Q369587	Kakongo
991	Q374521	Bahmani Sultanate
992	Q394105	Agisymba
993	Q400998	Ahmadnagar Sultanate
994	Q411374	Corsican Constitution
995	Q420759	Second Bulgarian Empire
996	Q467627	Durrani Empire
997	Q473433	Ammon
998	Q477900	Parsua
999	Q491106	Khanate of Khiva
1000	Q491559	First Republic of South Korea
1001	Q511257	Twenty-ninth Dynasty of Egypt
1002	Q528042	Dalmatia
1003	Q530670	Kingdom of Burgundy
1004	Q536476	Toucouleur Empire
1005	Q550374	South African Republic
1006	Q552328	Mannaeans
1007	Q568471	Duchy of Żagań
1008	Q600473	Nakoku
1009	Q635394	Massina Empire
1010	Q646374	French India
1011	Q652275	County of Cerdanya
1012	Q655092	Cisrhenian Republic
1013	Q671362	Principality of Turov and Pinsk
1014	Q671559	Avar March
1015	Q680530	Principality of Terebovlia
1016	Q689837	Spanish Sahara
1017	Q692946	Gorizia and Gradisca
1018	Q697837	Mengjiang
1019	Q699014	Arquqini
1020	Q706488	Kingdom of Middag
1021	Q707128	Jeong-an kingdom
1022	Q715257	Unified Silla
1023	Q717451	Beylik of Lâdik
1024	Q719183	Arewa
1025	Q736727	Republic of Siena
1026	Q738264	State of Los Altos
1027	Q748170	Twenty-third Dynasty of Egypt
1028	Q762943	County of Holland
1029	Q764697	Taifa of Orihuela
1030	Q777147	Albanian Kingdom
1031	Q786080	Kombo
1032	Q786688	Ishtunda
1033	Q796651	Azcapotzalco
1034	Q797579	Baban
1035	Q799797	Bafut Subdivision
1036	Q807288	Baraundha State
1037	Q810557	Bastar State
1038	Q824047	Sachsen-Polen
1039	Q828443	Senegambia Confederation
1040	Q829356	Kingdom of Makuria
1041	Q833118	Twenty-eighth Dynasty of Egypt
1042	Q835435	Zhou dynasty (690–705)
1043	Q837326	Principality of Nitra
1044	Q842091	Duchy of Normandy
1045	Q854917	Bhavnagar State
1046	Q856444	Xing
1047	Q859966	Bikaner State
1048	Q862518	Geledi Sultanate
1049	Q862532	Ajuuraan state
1050	Q870517	Odrysian kingdom
1051	Q872301	Serbian Empire of Jovan Nenad
1052	Q872644	Rugiland
1053	Q874283	Latin League
1054	Q877001	Landvogtei Schwabe
1055	Q878319	Serbian Despotate
1056	Q886986	Kingdom of Lindsey
1057	Q892292	Bone Sultanate
1058	Q894995	Baudh State
1059	Q901974	Free City of Danzig
1060	Q918697	Panth-Piploda Province
1061	Q925899	Shaib
1062	Q926624	Twenty-seventh Dynasty of Egypt
1063	Q932393	Raigarh State
1064	Q974174	Staats-Overmaas
1065	Q976099	Malayan Union
1066	Q986881	Kingdom of Butua
1067	Q1032808	รัฐศรีจนาศะ
1068	Q1033421	Hammudid dynasty
1069	Q1039186	Sam'al
1070	Q1044536	Spain under the Restoration
1071	Q1045322	Kingdom of Nanzhao
1072	Q1047084	Quan
1073	Q1054184	Khmer Republic
1074	Q1057118	Chenla Kingdom
1075	Q1061057	Aceh Sultanate
1076	Q1068171	Tarhuntassa
1077	Q1068408	Kuru Kingdom
1078	Q1072949	Western Han Dynasty
1079	Q1077630	Septinsular Republic
1080	Q1078766	Almopia
1081	Q1143126	Later Tang Dynasty
1082	Q1149142	Yuwen
1083	Q1152126	People's Republic of the Congo
1084	Q1154540	Later Jin Dynasty
1085	Q1157519	Daiaeni
1086	Q1165594	Dar Sila
1087	Q1166166	Narentines
1088	Q1172593	Dathina
1089	Q1172600	Datia State
1090	Q1191125	Moghulistan
1091	Q1193806	Shu
1092	Q1198071	Southern Han
1093	Q1207032	Qi
1094	Q1233672	County of Barcelona
1095	Q1250763	Emirate of Sicily
1096	Q1251175	Dotawo
1097	Q1254667	Beylik of Erzincan
1098	Q1255614	Indo-Parthian Kingdom
1099	Q1257607	United Nations Transitional Administration for Eastern Slavonia, Baranja and Western Sirmium
1100	Q1259978	Habhi
1101	Q1261743	Samthar State
1102	Q1269910	Republic of Madawaska
1103	Q1277557	Democratic Federal Yugoslavia
1104	Q1291229	Hua
1105	Q1292383	Dao
1106	Q1311704	Zachlumia
1107	Q1311805	Travunia
1108	Q1322662	Principality of Chernigov
1109	Q1322953	Kingdom of Sanwi
1110	Q1335260	Emirate of Afghanistan
1111	Q1337764	Daura Emirate
1112	Q1343485	North Ingria
1113	Q1375997	Deccan States Agency
1114	Q1395929	Fante Confederacy
1115	Q1396700	Faridkot State
1116	Q1440712	Upper Gelderland
1117	Q1461024	Kingdom of Janjero
1118	Q1472004	Former Yan
1119	Q1472873	Kingdom of Baguirmi
1120	Q1483643	Nakhon Si Thammarat Kingdom
1121	Q1484140	Protodynastic Period of Egypt
1122	Q1501306	Vakataka empire
1123	Q1518576	Provisional National Government of the Southwestern Caucasus
1124	Q1533541	Gobir
1125	Q1537016	Kanem Empire
1126	Q1540575	Gozo
1127	Q1541353	Sirmoor State
1128	Q1546773	Talysh Khanate
1129	Q1557627	State of Franklin
1130	Q1574107	Han Zhao
1131	Q1576537	list of possessions of Norway
1132	Q1607154	Savanur State
1133	Q1629505	Kingdom of Bamum
1134	Q1632126	Turdetania
1135	Q1644002	Gyaaman
1136	Q1681450	Jamkhandi State
1137	Q1688822	Jhabua State
1138	Q1716449	Kingdom of Whydah
1139	Q1720882	Cutch State
1140	Q1722844	Kamani
1141	Q1730130	Later Qin
1142	Q1760473	Principality of Abkhazia
1143	Q1771831	Kruševo Republic
1144	Q1778255	Sarangarh State
1145	Q1778868	Kingdom of Gumma
1146	Q1778932	Kokka
1147	Q1878022	Emirate of Bari
1148	Q1917014	County of Sicily
1149	Q1931074	Sarbadars
1150	Q1949159	Black Sea Soviet Republic
1151	Q1964139	Namaland
1152	Q1968554	Abazinia
1153	Q1968654	Beylik of Saruhan
1154	Q1975782	Prince of Arches and Charleville
1155	Q1990219	French colonization of the Americas
1156	Q2022804	Socialist Republic of Chile
1157	Q2030015	Sultanate of Deli
1158	Q2037817	County of Girona
1159	Q2056970	Patna State
1160	Q2074363	Shupria
1161	Q2077765	Taifa of Santa Maria do Algarve
1162	Q2081763	Taifa of Saltés and Huelva
1163	Q2114397	Yogyakarta Sultanate
1164	Q2153653	Taifa of Segorbe
1165	Q2227696	Saurashtra State
1166	Q2250546	Taifa of Tavira
1167	Q2252973	Duchy of Florence
1168	Q2261321	Beylik of Adana
1169	Q2273304	Moravian Serbia
1170	Q2287085	Kuban Soviet Republic
1171	Q2297073	Giudicato of Cagliari
1172	Q2305337	Azerbaijan People's Government
1173	Q2308237	Ahom kingdom
1174	Q2346056	Kingdom of Livonia
1175	Q2365056	Lezgistan
1176	Q2368545	Surguja State
1177	Q2390716	Kingdom of Pajang
1178	Q2442581	Dutch Loango-Angola
1179	Q2475921	Bogd Khanat
1180	Q2478080	names of Vietnam
1181	Q2481399	Osrūshana
1182	Q2502503	Республика Исколата
1183	Q2553863	White Horde
1184	Q2580032	Taifa of Almería
1185	Q2591393	Jiaozhi
1186	Q2594899	Wouli
1187	Q2618121	Principality of Samos
1188	Q2620565	Taifa of Lisbon
1189	Q2625228	League  Federal
1190	Q2633124	Islamic rulers in South Asia
1191	Q2670751	Margraviate of Moravia
1192	Q2671329	Taifa of Calatayud
1193	Q2750035	E
1194	Q2817348	Bima Sultanate
1195	Q2836037	Medieval Muslim Algeria
1196	Q2949827	Government of the Grand National Assembly
1197	Q2967804	Шато-Рено
1198	Q2988765	Sultanate of Siak Sri Indrapura
1199	Q3113481	Principality of Transylvania
1200	Q3177676	Pakuan Pajajaran
1201	Q3247858	liste des chefs armoricains
1202	Q3267672	Republic of Entre Ríos
1203	Q3279296	Sweden-Finland
1204	Q3332217	Gorkha Kingdom
1205	Q3338842	State of Maranhão and Piauí
1206	Q3339389	State of Grão-Pará and Rio Negro
1207	Q3446210	Kingdom of Pamplona
1208	Q3482103	Shilluk Kingdom
1209	Q3499107	Republic of Negros
1210	Q3591854	Free and Independent State of Cundinamarca
1211	Q3607864	Albania Satrapy
1212	Q3687938	County of Aosta
1213	Q3834771	stati italiani dell'era carolingia
1214	Q3845403	Marca obertenga
1215	Q3845763	Margravate of Mantua
1216	Q3867365	Muraddash
1217	Q3968612	Italian United Provinces
1218	Q4072720	Афганские ханства
1219	Q4075906	Бакинская коммуна
1220	Q4093052	Бомбардовање аеродрома Удбина
1221	Q4094853	Борчалинский султанат
1222	Q4147015	Государство Филарета Варажнуни
1223	Q4167965	Ancient Thracia
1224	Q4182371	Забаха
1225	Q4189498	Zvenyhorod Principality
1226	Q4208754	Кайтагское уцмийство
1227	Q4219190	Кельтские государства юго-восточной Британии
1228	Q4224853	Княжество Мансура
1229	Q4233761	Королевство Андорра
1230	Q4247962	Coorg State
1231	Q4250121	Sibirsky
1232	Q4270433	Луши
1233	Q4335613	Československo-polský spor o Oravu a Spiš
1234	Q4400428	Русская Краина
1235	Q4412594	Republic of Uhtua
1236	Q4421237	Сицилийская держава Агафокла
1237	Q4426336	Soviet Socialist Republic
1238	Q4438504	Средневековые Балканы
1239	Q4495225	Khamat
1240	Q4495832	Harikela
1241	Q4497789	Khim'yarity
1242	Q4765854	Shan States
1243	Q4833464	西喀喇汗
1244	Q5124792	Civula
1245	Q5177890	County of Luxembourg
1246	Q5367111	Jiang (state)
1247	Q5404684	Federazione dei Sette Comuni
1248	Q5483255	Republic of Quito
1249	Q5618128	Gumie
1250	Q5812668	Dominación floreana
1251	Q6412669	Kingdom of Tunisia
1252	Q6414031	Kinnara Kingdom
1253	Q6415938	Emirate of Dhala
1254	Q6432969	Kosal state movement
1255	Q6468406	Lachin Kurdish Republic
1256	Q6488087	Lapai Emirate
1257	Q6500954	Zaire
1258	Q6563843	Nizari Ismaili state
1259	Q6728457	Madra
1260	Q6729587	Magadha Kingdom
1261	Q6773257	Eastern Karakhanids Khanate
1262	Q6799844	Mbwila
1263	Q7126720	Palanpur State
1264	Q7245103	Principality of Gjirokastër
1265	Q7245121	Principality of Valona
1266	Q7524320	Sinhala Kingdom
1267	Q7784940	Third Republic of Madagascar
1268	Q8341881	Persian Socialist Soviet Republic
1269	Q8890160	Kingdom of Poland
1270	Q9063401	United Provinces of Central America
1271	Q9391434	Zjednoczone Królestwo Polskie
1272	Q9514547	单桓
1273	Q10401270	烏秅
1274	Q10497344	舒蓼國
1275	Q10748344	Provisional Central Government of Vietnam
1276	Q10800936	Nhâm (nước)
1277	Q10877828	Yiqu
1278	Q10918086	向国
1279	Q10921824	哀牢
1280	Q10957559	Principality of Moldavia
1281	Q11058126	巩国
1282	Q11073785	愛沙尼亞共和國 (1990–1991)
1283	Q11075248	戴国
1284	Q11141501	Kingdom of Henan
1285	Q11180184	Qi (Huang Chao)
1286	Q11180205	Qi  (209–203 BC)
1287	Q11344632	Sultanate of the Maldives
1288	Q11664997	賴國
1289	Q11681694	Republic of Spanish Haiti
1290	Q11908127	Bar-wah
1291	Q11929866	Kirchu
1292	Q11938670	Niatiaga
1293	Q11944481	Raghogarh State
1294	Q11945159	regne de Logo
1295	Q11945289	República de l'Iraq (1958-1978)
1296	Q12108698	Карельське князівство
1297	Q12490507	Rashidun Caliphates
1298	Q12491028	Kerajaan Bangkalaan
1299	Q12504651	Pengging
1300	Q12520053	Tasifeto
1301	Q12584242	Gobiriguk
1302	Q12584364	Gowonguk
1303	Q13258120	Republic of West Florida
1304	Q13375062	Wahidi Azzan
1305	Q13474305	Francoist Spain
1306	Q13496558	Bishopric of Brixen
1307	Q13638247	Fugger
1308	Q14378682	Staats-Vlaanderen
1309	Q14516987	Principality of Anhalt (1562–1606)
1310	Q14830247	Ngụy (Tây Chu đến Xuân Thu)
1311	Q15075493	Вялікае Княства Рускае
1312	Q15102440	Kingdom of Serbs, Croats and Slovenes
1313	Q15146034	Turkic Khaganate
1314	Q15214542	Dangs
1315	Q15890801	Signoria of Milan
1316	Q15898486	雍国 (楚汉战争)
1317	Q15901433	大治帝国
1318	Q15901934	苏吉丹
1319	Q15902982	大順國
1320	Q15904374	大漢中華國
1321	Q15909533	天生大順國
1322	Q15932778	中华人民共和国联合政府
1323	Q15950443	钟吾国
1324	Q16163029	Sabeolguk
1325	Q16171705	Chopalguk
1326	Q16187700	Kerajaan Muna
1327	Q16295095	Tuwana
1328	Q16685163	Паханг
1329	Q16858170	Zabarima
1330	Q16881283	Sultanate of Muscat
1331	Q16985296	Hungarian Republic
1332	Q17022251	Sultanate of Kano
1333	Q17026309	王叔国
1334	Q17053216	Principality of Ushrusana
1335	Q17060414	那孤儿
1336	Q17457201	Reichsstadt Münster im Gregoriental
1337	Q18165285	絞國
1338	Q18285930	German Empire of 1848/1849
1339	Q19631804	Inni degli Stati italiani preunitari
1340	Q19727688	Kesultanan Sambaliung
1341	Q19746028	Kerajaan Mempawah
1342	Q19767747	Marchesato di Caravaggio
1343	Q19852246	大平关国
1344	Q20076500	Другий Кримський крайовий уряд
1345	Q20427320	Kesultanan Soppeng
1346	Q20732380	Empire of Harsha
1347	Q13053139	Hittite Empire
1348	Q21076431	Gwiriko
1349	Q21207864	Marchesato di Solferino
1350	Q21328974	Marchesato di Gazzuolo
1351	Q21789784	Emirat de Borgu
1352	Q23039102	First Toungoo Empire
1353	Q25487207	Սյունիքի իշխանություն
1354	Q25591771	Chola empire
1355	Q28415831	於餘邱國
1356	Q29954627	Commonwealth of England, Scotland and Ireland
1357	Q30944760	軫國
1358	Q30944782	鼓國
1359	Q30945445	留吁
1360	Q30945515	豲戎
1361	Q31173391	Kerajaan Suppa
1362	Q31354462	Republic of Abkhazia
1363	Q42345769	Catalan Republic
1364	Q42346134	Catalan State (1873)
1365	Q46465122	Islamic states
1366	Q48742118	Kingdom of Italy under Fascism
1367	Q54863204	crown of Galicia
1368	Q55979574	Duchy of Thouars
1369	Q56228968	Kadipaten Carangsoka
1370	Q56228979	Kerajaan Benayuk
1371	Q56228985	Kerajaan Galuh Sindula
1372	Q56228987	Kerajaan Jembrana
1373	Q56228993	Kerajaan Pagesangan
1374	Q56228994	kerajaan Pananjung
1375	Q56228997	Kerajaan Payangan
1376	Q56229009	Kerajaan Simpang
1377	Q56229011	Kerajaan Swarnabhumi
1378	Q56229013	Kesultanan Jailolo
1379	Q57695350	Ireland
1380	Q57981050	Kassa
1381	Q60023785	United Republic of Cameroon
1382	Q63021609	Kingdom of Navarre
1383	Q63158027	Qajar Iran
1384	Q65037491	Ag Qoyunlu state
1385	Q66087897	principauté impériale du Liechtenstein
1386	Q89234734	East Sister Independent States
1387	Q90386328	Soviet asia
1388	Q114	Kenya
1389	Q159	Russia
1390	Q211	Latvia
1391	Q214	Slovakia
1392	Q224	Croatia
1393	Q236	Montenegro
1394	Q241	Cuba
1395	Q265	Uzbekistan
1396	Q334	Singapore
1397	Q347	Liechtenstein
1398	Q408	Australia
1399	Q769	Grenada
1400	Q774	Guatemala
1401	Q786	Dominican Republic
1402	Q796	Iraq
1403	Q813	Kyrgyzstan
1404	Q822	Lebanon
1405	Q854	Sri Lanka
1406	Q881	Vietnam
1407	Q921	Brunei
1408	Q945	Togo
1409	Q953	Zambia
1410	Q963	Botswana
1411	Q1005	Gambia
1412	Q1011	Cape Verde
1413	Q1041	Senegal
1414	Q1162	Arunachal Pradesh
1415	Q1177	Himachal Pradesh
1416	Q1180	Jammu and Kashmir
1417	Q1437	Rajasthan
1418	Q4628	Faroe Islands
1419	Q5780	Meroë
1420	Q7209	Han dynasty
1421	Q7352	Jin dynasty
1422	Q11196	Republika Srpska
1423	Q15581	Principality of Catalonia
1424	Q21203	Aruba
1425	Q25279	Curaçao
1426	Q26988	Cook Islands
1427	Q27306	Kingdom of Prussia
1428	Q28322	Balhae
1429	Q28567	Mayan civilization
1430	Q29520	China
1431	Q31454	Kingdom of Libya
1432	Q31723	Kingdom of Mauretania
1433	Q33946	Czechoslovakia
1434	Q34020	Niue
1435	Q36704	Yugoslavia
1436	Q42834	Western Roman Empire
1437	Q43287	German Empire
1438	Q43433	Chandigarh
1439	Q46107	Dadra and Nagar Haveli
1440	Q46370	West Francia
1441	Q48685	Judah
1442	Q49910	Colony of Aden
1443	Q55523	Hokuzan
1444	Q61385	Galician Soviet Socialist Republic
1445	Q61427	Donetsk-Krivoy Rog Soviet Republic
