headEntity	tailEntity	relation
2254	1257	68
2254	1257	83
2254	1257	61
2255	3178	41
2255	1830	40
2255	2256	40
2255	2255	11
2255	3178	11
2255	3	16
2255	4	16
2255	3106	16
2255	2	16
2255	2684	16
2255	426	16
2255	1389	16
2255	3105	16
2255	1305	61
2255	444	65
2256	2729	41
2256	1830	40
2256	3117	40
2256	2255	40
2256	4	16
2256	2671	16
2256	2684	16
2256	426	16
2256	2	16
2256	3105	16
2256	2256	11
2257	4	16
2257	3103	16
2257	2268	16
2257	2670	16
2257	426	16
2257	1389	16
2257	436	16
2257	2	16
2257	2248	16
2257	3105	16
2257	2684	16
2257	3116	40
2257	3103	40
2257	444	40
2257	1831	40
2257	15	40
2257	2257	11
2258	433	40
2258	433	158
2258	2258	11
2258	4	16
2258	433	16
2258	2684	16
2258	426	16
2258	1389	16
2258	436	16
2258	3105	16
2258	2472	61
2259	2259	11
2259	427	16
2259	3	16
2259	4	16
2259	891	16
2259	2672	16
2259	3120	16
2259	2960	16
2259	2671	16
2259	434	16
2259	2677	16
2259	1392	16
2259	429	16
2259	2227	16
2259	1399	16
2259	875	16
2259	5	16
2259	1393	16
2259	433	16
2259	2669	16
2259	8	16
2259	892	16
2259	2684	16
2259	895	16
2259	426	16
2259	1819	16
2259	1389	16
2259	2	16
2259	436	16
2259	2248	16
2259	3105	16
2259	1388	16
2259	1409	16
2259	1431	61
2259	3421	58
2259	2960	40
2259	18	40
2259	443	40
2259	434	40
2259	2677	40
2259	896	40
2260	436	11
2260	1438	22
2260	27	40
2260	1417	40
2260	904	40
2260	449	40
2260	20	40
2260	1415	40
2260	1438	40
2260	436	80
2261	436	11
2261	436	80
2261	3124	40
2261	1835	40
2261	448	40
2261	2689	40
2261	2690	40
2261	2782	40
2261	1673	58
2261	1673	61
2262	436	11
2262	436	80
2262	901	40
2263	879	40
2263	878	40
2263	1393	40
2263	1819	40
2263	427	16
2263	1398	16
2263	2235	16
2263	0	16
2263	2223	16
2263	879	16
2263	3102	16
2263	3104	16
2263	1392	16
2263	429	16
2263	2227	16
2263	2231	16
2263	2671	16
2263	1813	16
2263	2666	16
2263	873	16
2263	875	16
2263	2224	16
2263	1390	16
2263	1391	16
2263	2232	16
2263	878	16
2263	1393	16
2263	2668	16
2263	2228	16
2263	2669	16
2263	1819	16
2263	428	16
2263	1	16
2263	1814	16
2263	1827	16
2263	3112	16
2263	892	16
2263	13	16
2263	426	16
2263	2226	16
2263	4	16
2263	2	16
2263	2247	16
2263	2263	11
2264	1396	79
2264	2667	62
2264	875	62
2264	2264	22
2264	2667	40
2264	2264	81
2264	215	58
2264	875	11
2264	875	80
2265	2291	84
2265	3392	83
2266	908	83
2267	1466	11
2267	3167	11
2267	875	11
2267	2306	11
2267	462	40
2268	906	66
2268	2292	66
2268	2692	66
2268	545	66
2268	1433	40
2268	1813	40
2268	3111	40
2268	428	40
2268	1481	40
2268	2	40
2268	3106	40
2268	894	40
2268	2223	40
2268	2668	40
2268	2320	40
2268	3104	40
2268	426	40
2268	1816	40
2268	958	40
2268	2231	40
2268	906	58
2268	2292	58
2268	2692	58
2268	545	58
2268	506	58
2268	2524	16
2268	426	16
2268	1433	16
2268	1435	16
2268	1816	16
2268	9	16
2268	16	16
2268	1843	16
2268	2227	16
2268	1399	16
2268	1394	16
2268	10	16
2268	2224	16
2268	892	16
2268	428	16
2268	895	16
2268	2257	16
2268	3112	16
2268	2236	16
2268	8	16
2268	2223	16
2268	4	16
2268	2268	11
2268	906	46
2268	2292	46
2268	2692	46
2268	3148	46
2268	937	46
2268	2719	46
2268	1468	46
2268	66	46
2268	2717	46
2268	56	46
2268	950	46
2268	2289	46
2268	1910	46
2268	965	46
2268	3177	46
2268	497	46
2268	545	46
2268	906	52
2269	426	11
2269	426	84
2270	875	11
2270	3167	11
2270	1466	11
2270	2306	11
2270	2750	11
2270	2225	38
2271	2701	80
2271	28	80
2271	2701	11
2272	2244	11
2273	1456	61
2274	1467	102
2276	1834	11
2276	874	40
2276	1583	58
2277	1452	58
2277	22	84
2277	519	52
2277	2408	52
2278	2278	11
2278	2700	40
2279	2784	80
2279	456	38
2279	2299	38
2279	1858	83
2279	2463	61
2279	1812	11
2279	2299	11
2279	2291	11
2279	2700	11
2281	1440	58
2281	3140	84
2281	2671	100
2281	2281	11
2282	1449	83
2282	2671	11
2282	928	61
2283	2283	11
2284	1103	61
2284	1435	38
2284	587	83
2284	2232	83
2284	1392	83
2284	878	83
2284	2284	11
2284	1435	47
2284	1816	40
2284	3102	40
2284	2722	40
2284	1103	58
2285	2285	11
2287	39	58
2287	2287	11
2289	2268	11
2289	1403	84
2289	2268	80
2290	891	11
2290	891	81
2290	1474	81
2290	2810	81
2291	561	58
2291	2279	58
2291	3197	58
2291	2265	58
2291	2700	84
2291	3166	84
2291	1427	40
2291	462	40
2291	25	40
2291	2940	40
2291	3257	40
2291	3164	40
2291	979	40
2291	2725	40
2291	949	40
2291	3166	40
2291	2669	40
2291	1397	40
2291	1459	40
2291	944	40
2291	456	29
2291	2291	11
2292	2268	11
2292	2268	29
2292	877	84
2292	2268	80
2292	462	66
2292	3195	66
2292	506	66
2292	966	66
2292	877	83
2296	428	11
2298	23	40
2298	2301	40
2299	2299	11
2301	2771	40
2301	23	40
2301	506	40
2301	2298	40
2301	2301	11
2302	522	58
2302	3433	58
2302	259	58
2302	3312	58
2302	2315	84
2302	1590	84
2302	612	84
2302	673	84
2303	4	11
2303	1814	40
2303	3187	83
2304	907	22
2304	2307	84
2306	80	84
2306	80	58
2306	1764	58
2306	1466	83
2306	2306	11
2306	2225	65
2307	3166	84
2307	2307	11
2307	907	22
2309	2523	41
2309	1760	65
2309	2523	65
2309	1389	65
2309	3034	65
2309	462	65
2309	494	58
2309	462	84
2309	2309	11
2310	1437	11
2310	1437	80
2310	2358	61
2310	48	38
2310	48	29
2311	2885	22
2312	2960	11
2313	2683	11
2314	1043	58
2314	3154	58
2314	68	40
2314	1863	40
2314	1391	60
2314	1043	60
2316	1391	11
2317	1402	11
2318	1515	61
2318	2790	61
2318	2407	61
2318	1103	40
2318	2722	40
2318	2318	11
2320	2268	40
2320	1843	40
2320	1433	40
2320	2320	11
2320	2668	65
2320	506	61
2321	1554	58
2321	3167	83
2321	3167	84
2322	1413	83
2322	15	83
2323	492	61
2324	1419	22
2325	436	11
2325	904	38
2325	3065	65
2325	904	80
2326	1402	11
2327	1855	11
2327	1872	61
2327	1673	83
2329	2719	80
2329	545	80
2329	2268	11
2329	2719	11
2329	2675	11
2331	499	58
2333	456	11
2333	0	116
2333	1814	116
2333	3101	116
2333	1874	83
2333	103	83
2337	1840	22
2337	910	58
2337	2774	58
2337	2356	58
2337	3243	58
2337	2981	58
2337	38	84
2337	1041	84
2337	1951	40
2338	2771	61
2338	2771	83
2340	465	11
2342	21	61
2342	3157	83
2342	736	83
2343	1911	61
2344	1845	40
2345	3103	83
2345	875	11
2346	22	83
2346	2408	61
2347	1078	61
2347	617	83
2348	478	84
2348	875	11
2351	436	11
2351	3124	80
2352	2352	11
2352	3221	61
2352	1004	61
2352	2020	61
2353	923	11
2353	23	11
2353	923	80
2353	23	80
2353	1465	61
2353	23	103
2353	923	103
2353	923	29
2354	492	61
2356	428	11
2357	1875	11
2357	826	61
2357	2778	83
2358	456	11
2358	456	80
2358	2359	61
2358	2310	83
2359	456	80
2359	2358	83
2359	1929	52
2359	2767	52
2360	470	61
2360	1389	11
2363	993	40
2364	456	29
2367	456	29
2368	2368	11
2369	456	80
2371	1902	92
2373	945	58
2373	3188	84
2373	427	11
2374	499	58
2375	1027	58
2375	2794	84
2376	454	58
2376	454	61
2377	1855	11
2377	892	11
2378	436	11
2380	1477	83
2382	3375	83
2383	610	38
2385	1855	11
2388	2243	11
2389	72	61
2394	3453	61
2396	34	40
2396	2667	40
2397	923	29
2398	3165	52
2398	3137	52
2401	2780	61
2401	1798	83
2401	1798	84
2402	2252	11
2403	427	11
2406	2	11
2407	1079	61
2407	2318	83
2408	2277	38
2409	170	84
2409	2381	61
2411	1	11
2411	1494	58
2411	34	83
2412	461	83
2412	3167	61
2417	436	11
2418	2	11
2419	3121	11
2419	2027	40
2420	1502	83
2421	432	11
2422	1703	84
2424	2284	84
2424	1103	58
2432	3137	80
2432	58	80
2434	465	11
2436	339	58
2437	896	11
2439	1477	11
2439	1456	11
2439	1423	83
2439	1591	38
2442	1094	83
2442	1591	38
2442	1094	89
2443	1423	83
2443	1591	38
2445	2690	80
2445	436	11
2459	892	83
2463	2279	83
2467	3073	83
2474	2246	11
2474	2246	83
2477	911	61
2477	453	83
2479	2907	11
2481	1855	11
2486	875	11
2487	499	58
2487	3333	84
2489	436	11
2490	1875	83
2490	1607	83
2491	2664	11
2494	2732	84
2498	2498	11
2499	2042	38
2499	2580	38
2499	1556	38
2499	1556	80
2499	2580	80
2499	2042	80
2500	1482	11
2500	1473	11
2500	2667	11
2501	2048	58
2501	1473	83
2508	36	11
2510	3393	41
2511	3393	41
2515	2515	11
2523	487	58
2523	1899	58
2523	2309	65
2524	426	16
2524	9	16
2524	2226	16
2524	887	16
2524	877	16
2524	4	16
2524	2227	16
2524	895	16
2524	3114	16
2524	3113	16
2524	432	16
2524	2230	16
2524	1389	16
2524	1816	16
2524	2240	16
2524	2668	16
2524	892	16
2524	2224	16
2524	3106	16
2524	435	16
2524	2701	16
2524	2247	16
2524	1396	16
2524	875	16
2524	13	16
2524	428	16
2524	2669	16
2524	2268	16
2524	1833	16
2524	433	16
2524	3121	16
2524	3112	16
2524	3120	16
2524	880	16
2524	1813	16
2524	874	16
2524	2960	16
2524	427	16
2524	3107	16
2524	1398	16
2524	3	16
2524	873	16
2524	429	16
2524	2254	16
2524	1388	16
2524	2671	16
2524	894	16
2524	1820	16
2524	3102	16
2524	2235	16
2524	434	16
2524	0	16
2524	1818	16
2524	3104	16
2524	3116	16
2524	1407	16
2524	876	16
2524	1390	16
2524	2232	16
2524	2676	16
2524	1394	16
2524	2667	16
2524	2228	16
2524	441	16
2524	2679	16
2524	1399	16
2524	3110	16
2524	1404	16
2524	2684	16
2524	15	16
2524	2670	16
2524	2223	16
2524	3111	16
2524	436	16
2524	2229	16
2524	2	16
2524	2675	16
2524	2248	16
2524	1	16
2524	3105	16
2524	1409	16
2524	2666	16
2524	426	40
2524	2673	40
2524	33	40
2524	2524	11
2524	3167	102
2524	875	102
2534	897	11
2536	436	11
2537	911	11
2537	911	65
2542	1388	83
2546	22	95
2551	36	11
2561	2792	83
2561	2223	11
2569	1816	11
2569	877	11
2569	1816	80
2572	363	11
2580	1556	58
2580	2042	84
2585	2585	11
2585	73	83
2588	891	11
2592	1858	83
2593	432	11
2594	432	11
2595	432	11
2596	3250	38
2597	3250	38
2598	3250	38
2599	3248	38
2600	3248	38
2604	2664	80
2604	875	11
2615	436	11
2615	436	80
2617	2309	80
2617	2309	11
2617	3175	61
2617	2309	83
2620	3393	41
2622	432	11
2623	2335	83
2623	1431	83
2625	3331	68
2627	1400	11
2637	432	11
2638	432	11
2655	480	65
2655	3093	65
2655	1423	83
2655	1423	61
2657	432	11
2658	432	11
2659	432	11
2664	2306	11
2664	1466	11
2664	3167	11
2664	875	11
2664	2664	11
2664	2225	40
2664	875	80
2664	3167	80
2664	1466	80
2664	2306	80
2665	875	11
2665	873	40
2665	875	80
2665	1379	61
2666	2666	11
2666	894	16
2666	879	16
2666	434	16
2666	426	16
2666	1817	16
2666	16	16
2666	1820	16
2666	1398	16
2666	3102	16
2666	2675	16
2666	2680	16
2666	2248	16
2666	1818	16
2666	0	16
2666	431	16
2666	888	16
2666	2674	16
2666	3	16
2666	3104	16
2666	6	16
2666	880	16
2666	2682	16
2666	429	16
2666	2227	16
2666	3114	16
2666	886	16
2666	875	16
2666	2960	16
2666	3106	16
2666	878	16
2666	2231	16
2666	874	16
2666	2672	16
2666	884	16
2666	1813	16
2666	2671	16
2666	1411	16
2666	3103	16
2666	2229	16
2666	3105	16
2666	1400	16
2666	1814	16
2666	890	16
2666	1392	16
2666	436	16
2666	432	16
2666	1402	16
2666	3111	16
2666	873	16
2666	876	16
2666	9	16
2666	2223	16
2666	891	16
2666	2241	16
2666	2524	16
2666	3113	16
2666	2	16
2666	2684	16
2666	2676	16
2666	887	16
2666	1394	16
2666	2243	16
2666	2668	16
2666	1390	16
2666	1831	16
2666	2228	16
2666	3101	16
2666	3112	16
2666	5	16
2666	2670	16
2666	1815	16
2666	3107	16
2666	4	16
2666	2245	16
2666	2224	16
2666	427	16
2666	1389	16
2666	2235	16
2666	892	16
2666	1821	16
2666	1	16
2666	1816	16
2666	17	16
2666	2667	16
2666	1405	16
2666	2669	16
2666	2226	16
2666	2247	16
2666	1819	16
2666	1391	16
2666	2232	16
2666	1834	16
2666	18	16
2666	428	16
2666	443	16
2666	435	16
2666	877	16
2666	2230	16
2666	1406	16
2666	1483	16
2666	441	16
2666	13	16
2666	2259	16
2666	1842	61
2666	1391	40
2666	877	40
2666	1816	40
2666	1819	40
2666	1392	40
2666	2232	40
2666	3102	40
2666	1433	40
2666	2284	40
2666	2268	40
2666	1435	40
2667	427	16
2667	3	16
2667	4	16
2667	1398	16
2667	895	16
2667	875	16
2667	1	16
2667	1820	16
2667	3104	16
2667	6	16
2667	1392	16
2667	2227	16
2667	2666	16
2667	2679	16
2667	1815	16
2667	5	16
2667	2670	16
2667	3109	16
2667	3120	16
2667	1816	16
2667	2223	16
2667	2671	16
2667	2668	16
2667	432	16
2667	1394	16
2667	3112	16
2667	887	16
2667	436	16
2667	1821	16
2667	2674	16
2667	1832	16
2667	435	16
2667	2524	16
2667	440	16
2667	428	16
2667	441	16
2667	2230	16
2667	892	16
2667	2684	16
2667	1406	16
2667	1389	16
2667	2	16
2667	2229	16
2667	1819	16
2667	2248	16
2667	3105	16
2667	2239	16
2667	127	61
2667	1477	61
2667	2667	11
2667	1817	40
2667	1	40
2667	3120	40
2667	2264	40
2667	2671	40
2667	1832	40
2667	1016	46
2668	506	65
2668	2320	65
2668	2668	11
2668	2524	16
2668	427	16
2668	3	16
2668	4	16
2668	1398	16
2668	877	16
2668	1819	16
2668	2672	16
2668	429	16
2668	1433	16
2668	1389	16
2668	875	16
2668	1391	16
2668	1816	16
2668	2667	16
2668	2666	16
2668	2671	16
2668	892	16
2668	3104	16
2668	880	16
2668	2227	16
2668	3105	16
2668	2263	16
2668	2228	16
2668	1390	16
2668	895	16
2668	432	16
2668	2670	16
2668	428	16
2668	2230	16
2668	2684	16
2668	426	16
2668	2675	16
2668	2	16
2668	2229	16
2668	436	16
2668	3106	16
2668	2248	16
2668	9	16
2668	73	61
2668	429	40
2668	4	40
2668	877	40
2668	1391	40
2668	2672	40
2668	2228	40
2668	1843	40
2668	1433	40
2668	2268	40
2668	1816	40
2668	1390	40
2668	2301	40
2668	971	40
2668	1389	40
2669	2669	11
2669	2524	16
2669	427	16
2669	4	16
2669	1398	16
2669	1397	16
2669	432	16
2669	1819	16
2669	2672	16
2669	9	16
2669	875	16
2669	2671	16
2669	2259	16
2669	1820	16
2669	3102	16
2669	2227	16
2669	2263	16
2669	1815	16
2669	892	16
2669	1405	16
2669	1816	16
2669	433	16
2669	895	16
2669	3112	16
2669	2960	16
2669	2670	16
2669	428	16
2669	2230	16
2669	2684	16
2669	426	16
2669	3111	16
2669	2675	16
2669	2235	16
2669	2	16
2669	2229	16
2669	3114	16
2669	1389	16
2669	2666	16
2669	3102	40
2669	1397	40
2669	4	40
2669	2671	40
2669	427	40
2669	2700	40
2669	117	40
2669	2291	40
2669	505	41
2670	2670	11
2670	1400	40
2670	431	40
2670	426	40
2670	427	16
2670	3	16
2670	4	16
2670	1398	16
2670	877	16
2670	2247	16
2670	1389	16
2670	426	16
2670	9	16
2670	2224	16
2670	3120	16
2670	897	16
2670	1413	16
2670	1483	16
2670	875	16
2670	55	16
2670	2232	16
2670	1816	16
2670	2667	16
2670	1396	16
2670	2226	16
2670	2668	16
2670	2669	16
2670	464	16
2670	1821	16
2670	428	16
2670	1814	16
2670	441	16
2670	3108	16
2670	3109	16
2670	2230	16
2670	2240	16
2670	2242	16
2670	892	16
2670	2684	16
2670	12	16
2670	13	16
2670	1406	16
2670	2249	16
2670	895	16
2670	887	16
2670	1400	16
2670	2671	16
2670	876	16
2670	1820	16
2670	0	16
2670	2524	16
2670	2227	16
2670	2666	16
2670	2960	16
2670	1813	16
2670	1394	16
2670	432	16
2670	3112	16
2670	2223	16
2670	886	16
2670	429	16
2670	2239	16
2670	890	16
2670	431	16
2670	888	16
2670	3110	16
2670	2235	16
2670	3102	16
2670	1404	16
2670	2682	16
2670	874	16
2670	2675	16
2670	885	16
2670	3105	16
2670	1401	16
2670	16	16
2670	1388	16
2670	894	16
2670	2676	16
2670	2679	16
2670	3104	16
2670	2257	16
2670	2243	16
2670	2231	16
2670	2241	16
2670	3114	16
2670	1819	16
2670	2	16
2670	2229	16
2670	436	16
2670	2248	16
2670	434	16
2670	435	16
2670	433	16
2670	6	16
2670	1392	16
2670	873	16
2671	879	16
2671	1817	16
2671	3102	16
2671	2235	16
2671	9	16
2671	1819	16
2671	1389	16
2671	4	16
2671	873	16
2671	875	16
2671	2223	16
2671	3101	16
2671	427	16
2671	3	16
2671	1412	16
2671	3107	16
2671	1398	16
2671	426	16
2671	3114	16
2671	877	16
2671	2247	16
2671	2672	16
2671	3110	16
2671	1829	16
2671	1813	16
2671	3104	16
2671	1834	16
2671	1816	16
2671	3111	16
2671	1402	16
2671	3105	16
2671	13	16
2671	1822	16
2671	2256	16
2671	2259	16
2671	1832	16
2671	446	16
2671	3120	16
2671	896	16
2671	898	16
2671	2263	16
2671	2524	16
2671	434	16
2671	0	16
2671	1820	16
2671	887	16
2671	2227	16
2671	16	16
2671	1818	16
2671	2677	16
2671	2960	16
2671	3117	16
2671	1407	16
2671	2252	16
2671	6	16
2671	55	16
2671	2224	16
2671	430	16
2671	432	16
2671	2667	16
2671	1396	16
2671	2668	16
2671	2669	16
2671	1821	16
2671	428	16
2671	435	16
2671	8	16
2671	882	16
2671	441	16
2671	3108	16
2671	2237	16
2671	2230	16
2671	1404	16
2671	3112	16
2671	2244	16
2671	892	16
2671	2683	16
2671	2684	16
2671	12	16
2671	893	16
2671	1406	16
2671	443	16
2671	2670	16
2671	436	16
2671	2229	16
2671	884	16
2671	2248	16
2671	433	16
2671	2675	16
2671	967	16
2671	1830	16
2671	2666	16
2671	2667	40
2671	1817	40
2671	0	40
2671	3101	40
2671	4	40
2671	2669	40
2671	427	40
2671	430	40
2671	3	40
2671	3108	40
2671	2701	40
2671	2271	40
2671	875	40
2671	28	40
2671	441	40
2671	1865	40
2671	117	40
2671	2671	11
2671	727	61
2672	2672	11
2672	427	16
2672	4	16
2672	1389	16
2672	2229	16
2672	1390	16
2672	2228	16
2672	2227	16
2672	877	16
2672	893	16
2672	2675	16
2672	2248	16
2672	1815	16
2672	2259	16
2672	873	16
2672	5	16
2672	1814	16
2672	1819	16
2672	1391	16
2672	2232	16
2672	1813	16
2672	2671	16
2672	1392	16
2672	429	16
2672	2669	16
2672	2226	16
2672	2668	16
2672	9	16
2672	436	16
2672	3111	16
2672	2	16
2672	3112	16
2672	434	16
2672	426	16
2672	6	16
2672	3105	16
2672	1820	16
2672	3	16
2672	1394	16
2672	892	16
2672	2676	16
2672	2684	16
2672	2666	16
2672	2692	61
2672	2268	102
2672	1390	40
2672	2228	40
2672	2668	40
2672	877	40
2672	1389	40
2673	1542	11
2673	2524	40
2673	876	40
2673	1542	80
2674	2674	11
2674	427	16
2674	4	16
2674	1398	16
2674	2225	16
2674	2671	16
2674	1392	16
2674	1819	16
2674	2232	16
2674	1393	16
2674	878	16
2674	428	16
2674	1816	16
2674	432	16
2674	2667	16
2674	2227	16
2674	3112	16
2674	892	16
2674	2684	16
2674	426	16
2674	1389	16
2674	2666	16
2674	1393	40
2674	1392	40
2674	1819	40
2674	1422	52
2674	1422	46
2674	962	65
2675	2719	61
2675	2235	40
2675	3111	40
2675	428	40
2675	1389	40
2675	3105	40
2675	1486	40
2675	2675	11
2675	2223	16
2675	427	16
2675	4	16
2675	1389	16
2675	2672	16
2675	877	16
2675	3111	16
2675	2235	16
2675	9	16
2675	1819	16
2675	426	16
2675	2229	16
2675	2	16
2675	428	16
2675	3112	16
2675	892	16
2675	2684	16
2675	2670	16
2675	875	16
2675	2669	16
2675	1816	16
2675	2668	16
2675	2676	16
2675	3105	16
2675	2231	16
2675	2227	16
2675	2524	16
2675	2248	16
2675	2671	16
2675	2666	16
2676	893	40
2676	2	40
2676	1403	40
2676	1395	40
2676	1389	40
2676	2676	11
2676	4	16
2676	877	16
2676	2247	16
2676	2	16
2676	1819	16
2676	875	16
2676	2672	16
2676	3105	16
2676	2524	16
2676	2227	16
2676	1395	16
2676	428	16
2676	3112	16
2676	892	16
2676	2684	16
2676	2670	16
2676	426	16
2676	3114	16
2676	1389	16
2676	2675	16
2676	2235	16
2676	2229	16
2676	436	16
2676	3111	16
2676	2248	16
2676	950	61
2677	1830	40
2677	2259	40
2677	896	40
2677	897	40
2677	18	40
2677	442	40
2677	2677	11
2677	4	16
2677	2684	16
2677	2259	16
2677	897	16
2677	18	16
2677	2671	16
2677	1816	16
2677	426	16
2677	2	16
2678	2678	11
2678	438	16
2678	439	16
2678	2684	16
2678	426	16
2678	4	16
2678	439	40
2678	440	40
2678	426	40
2678	883	40
2679	2679	11
2679	3	16
2679	1398	16
2679	6	16
2679	2667	16
2679	441	16
2679	2237	16
2679	2524	16
2679	3103	16
2679	3112	16
2679	2684	16
2679	2670	16
2679	426	16
2679	2	16
2679	436	16
2679	3105	16
2679	4	16
2680	2680	11
2680	426	40
2680	1398	16
2680	2684	16
2680	2	16
2680	3105	16
2680	4	16
2681	441	40
2681	2681	11
2681	2684	16
2681	426	16
2681	3105	16
2682	2682	11
2682	3	16
2682	4	16
2682	1398	16
2682	6	16
2682	2230	16
2682	2684	16
2682	2670	16
2682	426	16
2682	1389	16
2682	3105	16
2682	2227	16
2682	2240	40
2682	2242	40
2683	2683	11
2683	891	16
2683	2247	16
2683	9	16
2683	2	16
2683	2241	16
2683	2235	16
2683	1389	16
2683	1402	16
2683	3113	16
2683	3106	16
2683	1404	16
2683	2960	16
2683	426	16
2683	2223	16
2683	2229	16
2683	428	16
2683	2671	16
2683	3104	16
2683	1392	16
2683	2227	16
2683	3112	16
2683	892	16
2683	2684	16
2683	13	16
2683	436	16
2683	1819	16
2683	2248	16
2683	967	16
2683	4	16
2683	428	40
2683	9	40
2683	1402	40
2683	2241	40
2683	1404	40
2684	2684	11
2684	363	61
2684	1398	16
2684	2240	16
2684	2677	16
2684	2248	16
2684	899	16
2684	447	16
2684	875	16
2684	877	16
2684	1395	16
2684	426	16
2684	428	16
2684	437	16
2684	2236	16
2684	8	16
2684	441	16
2684	2237	16
2684	2230	16
2684	891	16
2684	11	16
2684	433	16
2684	1401	16
2684	431	16
2684	2242	16
2684	1396	16
2684	2227	16
2684	1411	16
2684	3107	16
2684	3105	16
2684	2244	16
2684	884	16
2684	882	16
2684	895	16
2684	1822	16
2684	3106	16
2684	3116	16
2684	2676	16
2684	2671	16
2684	1814	16
2684	435	16
2684	4	16
2684	3112	16
2684	1407	16
2684	896	16
2684	1827	16
2684	897	16
2684	1826	16
2684	3	16
2684	2960	16
2684	18	16
2684	1404	16
2684	10	16
2684	2243	16
2684	874	16
2684	1402	16
2684	427	16
2684	1405	16
2684	2667	16
2684	3111	16
2684	2524	16
2684	1400	16
2684	2668	16
2684	438	16
2684	2685	16
2684	1824	16
2684	9	16
2684	2259	16
2684	1828	16
2684	3104	16
2684	889	16
2684	442	16
2684	1392	16
2684	886	16
2684	3115	16
2684	1413	16
2684	2239	16
2684	883	16
2684	1825	16
2684	3102	16
2684	887	16
2684	1829	16
2684	2256	16
2684	2686	16
2684	2678	16
2684	2238	16
2684	2258	16
2684	878	16
2684	2672	16
2684	876	16
2684	3110	16
2684	3122	16
2684	16	16
2684	2254	16
2684	1394	16
2684	2681	16
2684	3118	16
2684	2666	16
2684	3113	16
2684	440	16
2684	890	16
2684	1397	16
2684	1817	16
2684	1830	16
2684	2682	16
2684	439	16
2684	1483	16
2684	1819	16
2684	879	16
2684	2251	16
2684	2252	16
2684	2257	16
2684	444	16
2684	3120	16
2684	1815	16
2684	446	16
2684	2224	16
2684	3121	16
2684	2226	16
2684	2245	16
2684	880	16
2684	2247	16
2684	2680	16
2684	1818	16
2684	0	16
2684	1820	16
2684	429	16
2684	2675	16
2684	2253	16
2684	1813	16
2684	2255	16
2684	3101	16
2684	1391	16
2684	898	16
2684	17	16
2684	1834	16
2684	2241	16
2684	432	16
2684	434	16
2684	1390	16
2684	430	16
2684	1833	16
2684	1393	16
2684	2683	16
2684	1816	16
2684	1823	16
2684	1403	16
2684	881	16
2684	2674	16
2684	1410	16
2684	888	16
2684	1412	16
2684	1426	16
2684	6	16
2684	2235	16
2684	2231	16
2684	1399	16
2684	2679	16
2684	885	16
2684	3103	16
2684	1388	16
2684	2228	16
2684	1831	16
2684	1832	16
2684	3119	16
2684	1434	16
2684	2669	16
2684	2229	16
2684	7	16
2684	5	16
2684	15	16
2684	1821	16
2684	1	16
2684	2232	16
2684	2234	16
2684	3108	16
2684	892	16
2684	894	16
2684	2246	16
2684	2670	16
2684	3109	16
2684	12	16
2684	893	16
2684	13	16
2684	1406	16
2684	2249	16
2684	1408	16
2684	443	16
2684	1409	16
2684	2250	16
2684	436	16
2684	2223	16
2684	1389	16
2684	873	16
2684	3117	16
2684	2223	40
2684	895	40
2684	2	62
2684	1430	65
2684	363	65
2685	1409	40
2685	2249	40
2685	1833	40
2685	1398	16
2685	9	16
2685	1833	16
2685	897	16
2685	898	16
2685	433	16
2685	3112	16
2685	2684	16
2685	1409	16
2685	426	16
2685	2	16
2685	2248	16
2685	4	16
2685	2685	11
2685	1719	61
2685	1719	58
2686	2686	11
2686	1388	16
2686	2684	16
2686	426	16
2686	1389	16
2686	2	16
2686	436	16
2686	3106	16
2687	436	11
2687	436	80
2687	1855	80
2687	902	40
2687	903	40
2687	904	40
2688	436	11
2688	3123	40
2688	3124	40
2688	2697	40
2688	902	40
2688	904	40
2688	2782	40
2688	448	40
2688	436	80
2689	2690	40
2689	2261	40
2689	932	40
2689	436	11
2689	436	80
2689	436	38
2690	436	11
2690	436	80
2690	2689	40
2690	2261	40
2690	448	40
2690	932	40
2690	2925	61
2691	436	11
2691	436	80
2691	903	40
2691	2953	61
2692	2707	58
2692	1853	58
2692	2268	38
2692	1853	38
2692	2672	38
2692	2268	11
2692	2268	29
2692	1853	80
2692	2268	80
2692	2672	83
2692	2268	84
2692	2707	65
2694	908	61
2696	426	11
2697	436	11
2697	436	80
2697	903	40
2697	902	40
2697	2688	40
2697	448	40
2698	3105	11
2698	2698	11
2698	3105	62
2698	1362	16
2698	2242	16
2698	441	16
2698	1389	16
2699	428	11
2700	2291	58
2700	2700	11
2700	983	83
2700	2771	83
2700	1858	83
2700	1537	83
2700	966	83
2700	1433	83
2700	2278	40
2700	944	40
2700	1459	40
2700	1437	40
2700	2669	40
2700	1397	40
2700	3166	40
2700	3257	40
2700	1908	40
2700	25	40
2700	1930	40
2700	1891	40
2700	2825	40
2700	966	40
2700	462	40
2700	506	84
2701	1424	46
2701	1425	46
2701	1814	46
2701	2271	46
2701	2671	40
2701	4	40
2701	0	40
2701	441	40
2701	2524	16
2701	3	16
2701	4	16
2701	0	16
2701	2701	11
2701	1814	65
2702	2277	11
2703	2667	11
2703	2671	11
2704	432	11
2705	3140	58
2705	947	61
2705	491	61
2705	262	61
2705	54	61
2705	1931	61
2705	2671	11
2706	923	11
2707	2692	84
2707	1853	84
2707	1853	58
2707	1553	58
2707	2907	80
2707	2692	65
